,0
2491,-17.29021643942916
2492,-16.64641076656997
2493,-16.086329630089075
2494,-15.213784270004133
2495,-14.424963446297518
2496,-13.719867158969215
2497,-12.992336949731666
2498,7.702954807459221
2499,23.04790098321878
2500,33.04250157754704
2501,44.47072294964724
2502,50.54859874031612
2503,58.060095308756985
2504,67.00521265496974
2505,75.56619247152602
2506,78.77682670665101
2507,83.42108171954793
2508,89.49895751021677
2509,95.1926957712292
2510,102.32005481001354
2511,109.06327631914142
2512,115.42236029861284
2513,121.88437361893816
2514,95.26103252352839
2515,77.50288542511231
2516,68.60993232368997
2517,57.34155765002791
2518,54.93837697335957
2519,50.159774724451495
2520,43.00575090330372
2521,36.48821937412106
2522,38.835881841932064
2523,38.808122737503425
2524,36.404942060835054
2525,34.6382536761318
2526,30.496143719188822
2527,26.99052605421096
2528,24.121400681198168
2529,21.081727712564685
2530,17.577000945046876
2531,14.196884967377187
2532,10.941379779555518
2533,7.65248523122591
2534,4.488201472744322
2535,1.290528353754766
2536,-1.9405341257427864
2537,-5.162649953056416
2538,-8.260154990521926
2539,-11.391049388495489
2540,-14.555333146977006
2541,-17.710670253274657
2542,-20.899396720080276
2543,-24.079176534702015
2544,-27.250009697139816
2545,-30.423240107805285
2546,-30.10288379521495
2547,-30.718631223809126
2548,-32.27048239358773
2549,-33.57150532188422
2550,-35.80863199136522
2551,-37.79493041936405
2552,-39.53040060588076
2553,-41.3330800171415
2554,-44.07186316958678
2555,-46.559818080549874
2556,-48.796944750030846
2557,-51.10128064425592
2558,-53.15478829699879
2559,-55.275505174485744
2560,-57.46343127671673
2561,-59.63334872145364
2562,-43.99708886667932
2563,-33.131979839594436
2564,-27.03802164019892
2565,-19.665637429556966
2566,-17.064404046604466
2567,-13.184744652405485
2568,-8.026659246960051
2569,-3.2111270588110585
2570,-3.1667456983514484
2571,-1.843938326645386
2572,0.7572950563071288
2573,3.0159752219632168
2574,6.553081398865757
2575,9.747634358471856
2576,12.599634100781557
2577,15.543420701030499
2578,9.815421661491357
2579,6.411020581069224
2580,5.330217459764128
2581,3.6268081417790228
2582,4.246996782910941
2583,4.244579227362848
2584,3.61955547513476
2585,3.1613585505096893
2586,5.026759585001614
2587,6.269554422813542
2588,6.8897430639454456
2589,7.676758532680381
2590,7.841167804735321
2591,8.172403904393263
2592,8.670466831654238
2593,9.123828645183146
2594,6.058813336334055
2595,3.9365443360942862
2596,2.7570216444638476
2597,1.324890840774117
2598,0.8355063456936804
2599,0.09351373855395906
2600,-0.9010869806450472
2601,-1.8280015602162223
2602,-1.8121698311780605
2603,-2.0489462141991908
2604,-2.5383307092795917
2605,-2.9600290647321756
2606,-3.634335532244066
2607,-4.240955860128103
2608,-4.77989004838431
2609,-5.33696068309257
2610,-1.8775426237208777
2611,0.5056605336633666
2612,1.812648789060141
2613,3.4080079583267917
2614,3.927152225605994
2615,4.734667406755065
2616,5.830553501774034
2617,6.849170843300925
2618,6.791573282840353
2619,7.022346636249665
2620,7.541490903528867
2621,7.983366417316013
2622,8.713612844973028
2623,9.36659051913798
2624,9.942299439810888
2625,10.538712460582154
2626,-3.314139507818318
2627,-13.295322591146927
2628,-19.404836789403674
2629,-26.55176153877614
2630,-29.827017403076752
2631,-34.139683818493054
2632,-39.48976078502507
2633,-44.56186443216612
2634,-45.76229919423528
2635,-48.00014450742017
2636,-51.27540037172076
2637,-54.272682916630394
2638,-58.307376012655716
2639,-62.06409578929007
2640,-65.54284224653344
2641,-69.09607143022501
2642,-38.51892836247066
2643,-17.08699097686484
2644,-4.800259273407548
2645,9.936922907197939
2646,15.528899405654897
2647,23.571326381260064
2648,34.06420383401348
2649,43.900485060322595
2650,44.59156060448311
2651,47.73308662579187
2652,53.325063124248814
2653,58.26044339626145
2654,65.6462741454223
2655,72.37550866813885
2656,78.44814696441102
2657,84.69671968931232
2658,64.46085251077912
2659,51.32146961636175
2660,45.278571006060304
2661,37.33417516272988
2662,36.4862636035152
2663,33.7368548112716
2664,29.08594878599905
2665,24.944547408726606
2666,27.899630315569993
2667,28.953215989384404
2668,28.10530443016978
2669,27.766897518955346
2670,25.526993374711907
2671,23.796593878468542
2672,22.575699030225366
2673,21.21828282301064
2674,11.33446983073705
2675,3.735297971367288
2676,-1.5792327550986442
2677,-7.505931228121057
2678,-11.14798856823964
2679,-15.40221365491476
2680,-20.268606488146304
2681,-24.9709694680557
2682,-27.388691315061266
2683,-30.418580908623312
2684,-34.06063824874187
2685,-37.538665735538274
2686,-41.62886096889116
2687,-45.55502634892183
2688,-49.31716187563032
2689,-53.12324906907108
2690,-39.81565326357918
2691,-31.09365499717353
2692,-26.957254269854104
2693,-21.592146385122362
2694,-20.8126360394769
2695,-18.80441853641915
2696,-15.567493875949054
2697,-12.659800306041944
2698,-14.337704275221057
2699,-14.786901086987882
2700,-14.007390741342448
2701,-13.557111486259942
2702,-11.87812507376512
2703,-10.528369751833267
2704,-9.507845520464386
2705,-8.399104084255953
2706,-5.629679975008088
2707,-3.3052344468854926
2708,-1.4257674998881669
2709,0.5729310985708338
2710,2.1266511159045223
2711,3.7996027846998714
2712,5.591786104956924
2713,7.352021400492575
2714,8.667278114902984
2715,10.10176648077507
2716,11.655486498108786
2717,13.17725849072113
2718,14.818262134795106
2719,16.427317754147722
2720,18.004425348778923
2721,19.590093390834014
2722,15.636800078470372
2723,13.167666987930417
2724,12.182694119214176
2725,10.800041717621866
2726,10.901549537853256
2727,10.605377825208578
2728,9.911526579687859
2729,9.324233243847658
2730,10.221100129831171
2731,10.720287482938645
2732,10.821795303170006
2733,11.029861033081929
2734,10.84024723011781
2735,10.757191336834211
2736,10.7806933532311
2737,10.775643263781973
2738,7.777587167313698
2739,5.581504613367741
2740,4.187395601944033
2741,2.5783984274503524
2742,1.7713747954789625
2743,0.7494630004375864
2744,-0.4873369576737474
2745,-1.666557806027484
2746,-2.043805111858944
2747,-2.6359405807603835
2748,-3.4429642127317948
2749,-4.19240873494558
2750,-5.156741420229338
2751,-6.063494995755505
2752,-6.912669461524061
2753,-7.777272203253062
2754,-6.529979330541849
2755,-5.848567182218716
2756,-5.733035758283677
2757,-5.465877051236511
2758,-5.764599068577411
2759,-5.911693802806205
2760,-5.907161253922851
2761,-5.943257113099939
2762,-6.545233696665129
2763,-6.995582997118191
2764,-7.29430501445912
2765,-7.633655439860462
2766,-7.82137858214967
2767,-8.049730132499313
2768,-8.318710090909356
2769,-8.576803700189863
2770,-6.521153369956721
2771,-5.085468859808678
2772,-4.269750169745691
2773,-3.287912138856022
2774,-2.926039928051445
2775,-2.3980483764201708
2776,-1.7039374839621928
2777,-1.0543381347259242
2778,-1.0247046055747262
2779,-0.8289517355968457
2780,-0.46707952479226833
2781,-0.14971885720939326
2782,0.3337611512001857
2783,0.7727296163880695
2784,1.1671865383542297
2785,1.5735702923805093
2786,2.834696243560721
2787,3.8667947132767324
2788,4.669865701528558
2789,5.534304418483238
2790,6.169715653973718
2791,6.866494618167074
2792,7.624641311063286
2793,8.366344570612242
2794,8.879020348696997
2795,9.453063855484622
2796,10.088475090975091
2797,10.707442893118305
2798,11.387778423964399
2799,12.051670521463208
2800,12.69911918561477
2801,13.350973854452523
2802,13.889056744501723
2803,14.45762469079876
2804,15.056677693343644
2805,15.647562249685713
2806,16.268931862275615
2807,16.882133028662693
2808,17.487165748846934
2809,18.09438719759465
2810,18.73209370259021
2811,19.361631761382935
2812,19.983001373972836
2813,20.606559715126206
2814,21.22194961007675
2815,21.839528233590755
2816,22.45929558566823
2817,23.078476469694678
2818,8.311147443125098
2819,-2.3333786785668167
2820,-8.855101895381047
2821,-16.481526821109945
2822,-19.985148841961163
2823,-24.593472571727048
2824,-30.30649801040758
2825,-35.723519518307164
2826,-37.01773812132909
2827,-39.416658433265674
2828,-42.92028045411689
2829,-46.12789854418717
2830,-50.440218343172084
2831,-54.45653421137603
2832,-58.176846148799044
2833,-61.976472100431245
2834,-54.29730258771679
2835,-49.69386704975608
2836,-48.166165486549076
2837,-45.814323488673864
2838,-46.538215465552355
2839,-46.43796700776262
2840,-45.51357811530464
2841,-44.81001698676587
2842,-47.1821898329808
2843,-48.730222244527525
2844,-49.45411422140599
2845,-50.39883396220365
2846,-50.519413268333096
2847,-50.86082033838174
2848,-51.42305517234955
2849,-51.92611938530884
2850,-24.75235388978419
2851,-4.994572563701496
2852,7.347224592939142
2853,21.676128718863794
2854,28.589048675346504
2855,37.48907560111317
2856,48.376209496163796
2857,58.730899683520505
2858,61.669605701435216
2859,66.59541868863397
2860,73.50833864511665
2861,79.88881489390545
2862,88.25639811197817
2863,96.09153762235698
2864,103.39423342504199
2865,110.83959708921861
2866,75.18491595593636
2867,51.078857019878484
2868,38.52142028104487
2869,22.869539550772828
2870,18.766281017725134
2871,11.568578493239045
2872,1.2764319773145303
2873,-8.186560770080717
2874,-6.100931320251647
2875,-7.109745861860915
2876,-11.213004394908694
2877,-14.487109159427149
2878,-20.855657915384
2879,-26.395052902811585
2880,-31.105294121709903
2881,-36.03770642328686
2882,-22.293447994763824
2883,-13.553588405673054
2884,-9.818127656014553
2885,-4.741742278726946
2886,-4.669755740871608
2887,-3.256844575387163
2888,-0.5030087822735254
2889,1.8915273397558536
2890,-0.7183353776471364
2891,-1.9872734674209624
2892,-1.9152869295656245
2893,-2.202600062794488
2894,-1.1489885683943015
2895,-0.45467674507831646
2896,-0.11966459284654718
2897,0.3116216160929923
2898,-0.12990331459032234
2899,-0.33755920526682814
2900,-0.31134605593649667
2901,-0.3477979270106033
2902,-0.15038075807788687
2903,-0.015628609549651173
2904,0.056458518574075356
2905,0.14533668830887336
2906,0.4680838980505513
2907,0.72816608738772
2908,0.9255832563204365
2909,1.139791466864196
2910,1.291334657003489
2911,1.459668888753825
2912,1.6447941621152466
2913,1.8254202894369058
2914,3.2111625630900704
2915,4.2739949385480145
2916,5.01391741581071
2917,5.840363339522824
2918,6.343899365039732
2919,6.933958837006088
2920,7.610541755421821
2921,8.26394078623504
2922,8.594429918853095
2923,9.011442497920555
2924,9.514978523437435
2925,9.995330661351844
2926,10.562206245715657
2927,11.105897942477014
2928,11.626405751635886
2929,12.153125664755237
2930,9.15988932753126
2931,7.109822424979626
2932,6.002924957100419
2933,4.643306000875015
2934,4.226856479321967
2935,3.5576854694227507
2936,2.6357929711773522
2937,1.7816169916442988
2938,1.8706104467836724
2939,1.7068824135768494
2940,1.2904328920238157
2941,0.9416998891831554
2942,0.3402453979962985
2943,-0.19349257447821344
2944,-0.6595140282403662
2945,-1.1436800685057449
2946,-2.798200866333005
2947,-4.1391260520136655
2948,-5.1664556255476555
2949,-6.27781289010629
2950,-7.075574542518282
2951,-7.957363885954926
2952,-8.923180920416186
2953,-9.866482802925574
2954,-10.496189073288292
2955,-11.209923034675654
2956,-12.00768468708766
2957,-12.782931187547746
2958,-13.64220537903249
2959,-14.478964418565319
2960,-15.29320830614624
2961,-16.11348511051014
2962,-13.514506630412697
2963,-11.831714842502521
2964,-11.06510974677959
2965,-10.053013166768956
2966,-9.957103278945603
2967,-9.615701906834524
2968,-9.028809050435711
2969,-8.507695439000535
2970,-8.902768519752598
2971,-9.052350116216964
2972,-8.956440228393589
2973,-8.92630958553383
2974,-8.650687458386372
2975,-8.440844576202508
2976,-8.296780938982266
2977,-8.135091806195291
2978,-6.60696436979751
2979,-5.444972973359199
2980,-4.649117616880368
2981,-3.7551564041744427
2982,-3.2273312314280034
2983,-2.601400202454478
2984,-1.877363317253895
2985,-1.1796138170021209
2986,-0.8480003567098251
2987,-0.41828104019045753
2988,0.10954413255599604
2989,0.6110819203536195
2990,1.2107255643783361
2991,1.7840818234542297
2992,2.3311506975813145
2993,2.8852632552765556
2994,3.6859510427611895
2995,4.420569196550225
2996,5.089117716643685
2997,5.775369541730086
2998,6.395551733120939
2999,7.033437229504727
3000,7.689026030881443
3001,8.339871245981954
3002,8.924646827386887
3003,9.527125713784777
3004,10.147307905175595
3005,10.762746510290192
3006,11.395888420397739
3007,12.024286744229073
3008,12.647941481784187
3009,13.272867259451246
3010,9.911314045569931
3011,7.61793465811764
3012,6.392729097094367
3013,4.881307221903384
3014,4.438059173141411
3015,3.7085948102117285
3016,2.6929141331143356
3017,1.753924886258794
3018,1.8831094658322414
3019,1.726077731237993
